(U+349B)	e3929b	feff349b	to stand alone; independent
(U+349C)	e3929c	feff349c	respectful; attentive, carefully; cautious; to heed; to be watchful, to rely on; to trust to; to lean towards
(U+349D)	e3929d	feff349d	to deceive; artful; false
(U+349E)	e3929e	feff349e	valiant; brave, eminent
(U+349F)	e3929f	feff349f	(same as 褭) with a charming; slim carriage (of a woman), pretty
(U+34A0)	e392a0	feff34a0	narrow; contracted, quickly; fast; hasty; soon; promptly
(U+34A1)	e392a1	feff34a1	name of a person
(U+34A4)	e392a4	feff34a4	to have one's heart won; to submit, admire, etc. sincerely and willingly, (interchangeable 懾) to fear; to dread; to be scared of
(U+34A5)	e392a5	feff34a5	an immortal
(U+34A6)	e392a6	feff34a6	(same as 儡) puppets, very tired; fatigued; weary and weak
(U+34A7)	e392a7	feff34a7	(same as 儷) a pair; a couple, luxuriant; lush; exuberant
(U+34A8)	e392a8	feff34a8	(ancient form of 仙) an immortal; a fairy; a genie
(U+34A9)	e392a9	feff34a9	(same as 梴 裸) naked, to strip; to unclothe
(U+34AA)	e392aa	feff34aa	(ancient form of 錫) tin; pewter
(U+34AB)	e392ab	feff34ab	(ancient form of 旡) choked and unable to breath
(U+34AD)	e392ad	feff34ad	(same as 昆) an elder brother
(U+34AF)	e392af	feff34af	U+34AF
(U+34B0)	e392b0	feff34b0	(a variant, seal type of U+5168 全) perfect, complete, absolute
(U+34B2)	e392b2	feff34b2	(a variant of 財) wealth; property; valuables, bribes
(U+34B3)	e392b3	feff34b3	(ancient form of 兩) two, a pair; a couple; both
(U+34B4)	e392b4	feff34b4	to come; to go out
(U+34B5)	e392b5	feff34b5	(same as 貌) manner; appearance; form; face; bearing
(U+34B6)	e392b6	feff34b6	(ancient form of 公) public; open to all
(U+34B7)	e392b7	feff34b7	(simple form of U+8208 興) to prosper, to begin, to increase; to rise; to raise, flourishing
(U+34B8)	e392b8	feff34b8	(same as U+9042 �?�) to obey; to comply with; to follow the wishes of another, (an ancient form of U+6B72 歲) a year, age, the harvest
(U+34B9)	e392b9	feff34b9	(non-classical of 顛) to upset; to turn over, to fall, upside down
(U+34BB)	e392bb	feff34bb	(same as 冒) to go forward with eyes covered, to risk, to rush upon, to put forth, to issue forth
(U+34BC)	e392bc	feff34bc	average; equivalent; corresponding, to cover something carefully and tightly without a break; (Cant.) blocked
(U+34BD)	e392bd	feff34bd	a kind of cap for children
(U+34BE)	e392be	feff34be	a kind of wrapper used to cover over the face and head
(U+34BF)	e392bf	feff34bf	a kind of turban used in ancient time
(U+34C1)	e39381	feff34c1	a net; net-like, radical 122
(U+34C2)	e39382	feff34c2	(a variant of 寇) tyrannical; cruel, to rob; to plunder, banditti; thieves; highwaymen
(U+34C3)	e39383	feff34c3	(standard form of U+8A6B 詫) to sacrifice by pouring out a libation of wine
(U+34C4)	e39384	feff34c4	to plough; to till, black color
(U+34C5)	e39385	feff34c5	frozen; cold
(U+34C7)	e39387	feff34c7	U+34C7
(U+34C8)	e39388	feff34c8	sound of flying or speeding
(U+34C9)	e39389	feff34c9	ice; icicles, cold; frost, crystallized
(U+34CA)	e3938a	feff34ca	cold, indifferent
(U+34CB)	e3938b	feff34cb	to freeze; to congeal; to curdle
(U+34CC)	e3938c	feff34cc	bitterly cold
(U+34CE)	e3938e	feff34ce	cold, cold air, bitterly cold
(U+34CF)	e3938f	feff34cf	bitterly cold
(U+34D0)	e39390	feff34d0	to rain, cold; wintry
(U+34D1)	e39391	feff34d1	cold
(U+34D3)	e39393	feff34d3	thin ice
(U+34D4)	e39394	feff34d4	(same as �?) faded and fallen -- as blossoms; withered
(U+34D6)	e39396	feff34d6	bitterly cold, cold wind; the north wind
(U+34D7)	e39397	feff34d7	(non-classical of 潔) clean; pure; clear
(U+34D8)	e39398	feff34d8	(same as U+738A 玊) jade with some defects, a lapidary, to polish gems; a surname
(U+34D9)	e39399	feff34d9	(non-classical of 凶) cruel, unfortunate, sad
(U+34DA)	e3939a	feff34da	a sickle, a reaping-hook, to gather in the harvest, to pare; to scrape
(U+34DB)	e3939b	feff34db	(incorrect form of 功) merit; achievement; meritorious, efficacy; good results
(U+34DC)	e3939c	feff34dc	(corrupted form of 幼) young; immature; weak; delicate
(U+34DD)	e3939d	feff34dd	(same as 刑) a law, to punish; punishment
(U+34DE)	e3939e	feff34de	to engrave, (interchangeable with U+5951 契) a written contract or agreement
(U+34DF)	e3939f	feff34df	to peel, to pare, to trim, to split, (non-classical form) to open; to unroll; to spread out
(U+34E0)	e393a0	feff34e0	(same as 玷) a flaw; a defect, to cut with a sword; to chop
(U+34E1)	e393a1	feff34e1	(same as 弣) the middle part of a bow; the handle of a bow, try to dig and get something with a knife
(U+34E2)	e393a2	feff34e2	to cut the flesh from the bones; to scrape off; to pick out; to get rid of
(U+34E3)	e393a3	feff34e3	to sink into; to pierce, (ancient form of 割) to cut; to hack; to reap
(U+34E4)	e393a4	feff34e4	to strip the skin of the face; an imminent calamity, to engrave; (Cant.) to pierce
(U+34E5)	e393a5	feff34e5	(dial.) to kill; to slaughter
(U+34E6)	e393a6	feff34e6	to deliberate and plan; to arrange
(U+34E7)	e393a7	feff34e7	agricultural implements
(U+34E8)	e393a8	feff34e8	(same as 刺) to pierce; to stab; to irritate; to hurt
(U+34E9)	e393a9	feff34e9	horned hair
(U+34EA)	e393aa	feff34ea	(same as 朗) bright, clear, intelligent, light, brilliant, to understand, to illustrate, to cleanse
(U+34EC)	e393ac	feff34ec	(same as 刳) to cut open; to rip up; to cut out
(U+34ED)	e393ad	feff34ed	(same as U+97A8 鞨) to make ready the leather for shoes
(U+34EE)	e393ae	feff34ee	(same as 雕) to engrave; to carve; to tattoo
(U+34EF)	e393af	feff34ef	(same as 劙) to divide, to partition, to cut; to hack; to reap
(U+34F0)	e393b0	feff34f0	(a variant of 劃) to rive; to divide; to mark; to cut
(U+34F1)	e393b1	feff34f1	to cut; to cut out; to pick out; to scoop out, (same as 鄃) name of a county in today's Shandong province
(U+34F2)	e393b2	feff34f2	to pare; to cut into slices
(U+34F3)	e393b3	feff34f3	use knife to split something
(U+34F4)	e393b4	feff34f4	to cut in two, to slash
(U+34F5)	e393b5	feff34f5	(same as �?�) swords; a double-edged sword
(U+34F6)	e393b6	feff34f6	(same as �?�) to carve; to engrave; to cut; to oppress, a sickle
(U+34F7)	e393b7	feff34f7	(same as 劓) to cut off the nose; cut off
(U+34F8)	e393b8	feff34f8	(same as 斲) to cut to pieces; to hack; to chop or hew, to carve for ornaments
(U+34F9)	e393b9	feff34f9	(same as 銳) a sharp-pointed weapon, acute; zealous; valiant, wound, minor injury
(U+34FA)	e393ba	feff34fa	castration, to pare; to scrape; to sharpen to a point
(U+34FB)	e393bb	feff34fb	(same as 剛) tough; unyielding; inflexible; hard
(U+34FC)	e393bc	feff34fc	an incised wound; cuts
(U+34FD)	e393bd	feff34fd	a kind of farm tool; iron spade; spade
(U+34FE)	e393be	feff34fe	to wound the skin; to cut open; to open out, ripped
(U+3500)	e39480	feff3500	(non-classical form) to brand criminals on the face, to rob; to plunder
(U+3501)	e39481	feff3501	a kind of tool; a hook; a barb; a sickle
(U+3502)	e39482	feff3502	to pare; to pare away; to scrape; to sharpen to a point; to shave; to brush away
(U+3503)	e39483	feff3503	(same as 絕) to cut short; to break off; to interrupt, to drag; to pull
(U+3504)	e39484	feff3504	thin, small cut
(U+3505)	e39485	feff3505	to cut; to hack; to reap, minced meat mixed up with ginger and cassia
(U+3506)	e39486	feff3506	to cut; to hack; to reap; to trim or clip, to stab; to pierce; to brand
(U+3507)	e39487	feff3507	(same as U+93FA �?�) a kind of farm tool; a reaping-hook; used to cut grass
(U+3509)	e39489	feff3509	to dig; to excavate
(U+350A)	e3948a	feff350a	to cut; to hack; to reap, to strike; to attack, to chastise rebels
(U+350B)	e3948b	feff350b	cut into thin slices; to mince, sharp
(U+350C)	e3948c	feff350c	to cut off; to mince, to cut up firewood
(U+350D)	e3948d	feff350d	a hinged shear or long knife for cutting fodder; sheet-iron; etc., to cut up; to mince
(U+350E)	e3948e	feff350e	to cut apart; to divide
(U+350F)	e3948f	feff350f	(same as 剆) to cut open, to strike against; to clash together
(U+3510)	e39490	feff3510	(corrupted form) to cut; to mince
(U+3511)	e39491	feff3511	(same as U+34FC 㓼) an incised wound; cuts
(U+3512)	e39492	feff3512	to cut; to cut out; to pick out; to scoop out, to cut short; to spare
(U+3513)	e39493	feff3513	to stammer
(U+3515)	e39495	feff3515	with purpose; with ambition; with the determination and courage to get ahead
(U+3517)	e39497	feff3517	strong; healthy, to clasp under the arm, to persecute; to oppress, vigorous
(U+3518)	e39498	feff3518	(same as 黜) to degrade; to dismiss, to reject; to dispel
(U+3519)	e39499	feff3519	great strength; great power
(U+351A)	e3949a	feff351a	to exert oneself; to make strenuous effort
(U+351C)	e3949c	feff351c	(non-classical form of 勃) sudden; suddenly; quick; to change as the countenance
(U+351D)	e3949d	feff351d	strong resistance; lazy, reluctant
(U+351E)	e3949e	feff351e	vigorous; with great strength
(U+351F)	e3949f	feff351f	U+351F
(U+3520)	e394a0	feff3520	industry, sound of making strenuous efforts
(U+3521)	e394a1	feff3521	greatly; deeply, with great strength; vigorous
(U+3522)	e394a2	feff3522	to break something, to drag; to pull
(U+3523)	e394a3	feff3523	in ancient times to fight against the enemy by pushing down the big rocks from up high; to throw over, to urge; to exert oneself, to carry in the bosom
(U+3524)	e394a4	feff3524	to exert one's strength
(U+3525)	e394a5	feff3525	(non-classical form of 疲) full of anger; fierce anger, tired; weary; exhausted
(U+3526)	e394a6	feff3526	to encourage; to stimulate; to exhort to action; to encourage by rewards
(U+3527)	e394a7	feff3527	to incite; to urge, to aid; to help; to assist, to approve; to acquiesce
(U+3528)	e394a8	feff3528	name of a person
(U+3529)	e394a9	feff3529	hair ornaments used in old time
(U+352A)	e394aa	feff352a	to crawl; to crawl on hands and knees
(U+352C)	e394ac	feff352c	(ancient form of �?�) to establish, to surpass, eminent; lofty; profound
(U+352D)	e394ad	feff352d	(same as 匙) a spoon, a key
(U+352E)	e394ae	feff352e	a kind of animal which looks like a rat
(U+352F)	e394af	feff352f	(same as 匴) a large basket for holding cooked rice, a kind of tray made of bamboo used in ancient time
(U+3530)	e394b0	feff3530	(ancient form of �?�) constant; regular; continually; persevering
(U+3531)	e394b1	feff3531	(same as 庾) a stack of grain, a measure of 16 dǒu
(U+3533)	e394b3	feff3533	(ancient form of 簋) a square basket of bamboo for holding grain used at sacrifices, feasts, etc.
(U+3534)	e394b4	feff3534	agricultural implement; farm tools, a big sacrificial vessel; a tripod of bronze with two ears; a caldron
(U+3535)	e394b5	feff3535	a kind of vessel
(U+3536)	e394b6	feff3536	a small cup, a box; a chest, a granary, cover of a vessel
(U+3537)	e394b7	feff3537	(ancient form of 陋) to secrete; to hide, a kind of basket
(U+3538)	e394b8	feff3538	(interchangeable 榹) a tray; a kind of dumbwaiter
(U+3539)	e394b9	feff3539	(standard form of 仂) a surplus or excess, a tithe, a great stock of merit
(U+353A)	e394ba	feff353a	(ancient form of 世) an age, a generation of thirty years, from generation to generation
(U+353B)	e394bb	feff353b	(same as 丕) great; distinguished
(U+353C)	e394bc	feff353c	(non-classical form of 榫) to fit into, a tenon, connected
(U+353D)	e394bd	feff353d	(non-classical form of �?�) a kind of wine pot or jar used in ancient time
(U+353E)	e394be	feff353e	(same as U+7B44 筄) last name; KangXi radical 26; a joint, a seal, (ancient form of 節)
(U+353F)	e394bf	feff353f	a tally, like fitting the two halves of a tally, to petition the emperor that ..., to play music; to beat time
(U+3541)	e39581	feff3541	(non-classical form of �?�) still; but; yet; etc., to refuse to accept, to retreat; to withdraw
(U+3542)	e39582	feff3542	(ancient form of �?�) to hum; to intone, to moan, to sigh, high ridges of cliffs, pebble ground
(U+3543)	e39583	feff3543	to fall over; rolling on the ground
(U+3544)	e39584	feff3544	(same as 厎 砥) to apply knowledge to final causes; to extend knowledge to the utmost, equally; average, smooth
(U+3545)	e39585	feff3545	big; extremely; great; vast; extensive; tall
(U+3546)	e39586	feff3546	fine stone; fine jade
(U+3547)	e39587	feff3547	rocks collapsing (descriptive of sound), big pieces of rocks
(U+3548)	e39588	feff3548	(interchangeable 庡) to linger; to walk to and from, to conceal; to cover up; to secrete; to hide; to cover over
(U+3549)	e39589	feff3549	to dig a hole; to tuck in; to put the finger into
(U+354A)	e3958a	feff354a	to slant; intricate; describe a writer's pen, lofty rocks; protruded rocks; resolute
(U+354B)	e3958b	feff354b	rock land
(U+354C)	e3958c	feff354c	to raise the curtain, a kind of rock
(U+354D)	e3958d	feff354d	(same as 堆) to heap up; to pile, a heap; a pile; a mass; a crowd
(U+354E)	e3958e	feff354e	caves; grottos on the mountain side, collapsed in ruins; destroyed; to clash; to bump against
(U+354F)	e3958f	feff354f	(corrupted form of 廚) a kitchen, a sideboard with cupboard and drawers
(U+3550)	e39590	feff3550	inclined; slanting, to upset; to be overthrown, to collapse, to fall flat
(U+3551)	e39591	feff3551	(non-classical variant of U+53A8 厨) a kitchen, a sideboard with cupboard and drawers
(U+3552)	e39592	feff3552	a lofty peak; a mountain peak
(U+3553)	e39593	feff3553	U+3553
(U+3554)	e39594	feff3554	(non-classical form of 廳) a hall; a court; a lodge; a room
(U+3555)	e39595	feff3555	(ancient form of 幻) deception; sleight of hand; magic
(U+3556)	e39596	feff3556	(ancient form of 素) plain; unornamented, white, ordinary, simple
(U+3557)	e39597	feff3557	(same as 誘) to induce; to entice; to mislead; to lead on
(U+3558)	e39598	feff3558	(a variant of �?�) to take part in; to visit; to counsel, one of the 28 lunar mansions; ginseng
(U+3559)	e39599	feff3559	a wily rabbit; a cunning hare
(U+355A)	e3959a	feff355a	(ancient form of 爪) claws of birds or animals, feet, to scratch, to claw, to grasp
(U+355B)	e3959b	feff355b	(ancient form of �?�) a friend; a companion; a associate, friendly, to make friends of, brotherly regard
(U+355C)	e3959c	feff355c	(ancient form of �?�) history; chronicles; annals
(U+355D)	e3959d	feff355d	U+355D
(U+355E)	e3959e	feff355e	(same as U+5237 刷) a brush, to brush; to clean; to scrub, to print, especially from blocks
(U+355F)	e3959f	feff355f	(same as 喟) to sign; to lament, to stop, to cut off; to sever; to interrupt
(U+3560)	e395a0	feff3560	(same as 雙) a pair; a couple, both, two, double, even
(U+3561)	e395a1	feff3561	(same as U+58D1 壑) the bed of a torrent; a gully, a pool
(U+3562)	e395a2	feff3562	profound significance, just now; then; in that case
(U+3563)	e395a3	feff3563	a marsh at the foot of the hills, (interchangeable 湢 沇) name of a river
(U+3564)	e395a4	feff3564	a proud temper, military equipment; a long spear
(U+3565)	e395a5	feff3565	U+3565
(U+3566)	e395a6	feff3566	loud; clamour; hubbub, big mouth, to brag
(U+3567)	e395a7	feff3567	used to represent sound; to hum; to groan
(U+3568)	e395a8	feff3568	U+3568
(U+3569)	e395a9	feff3569	(non-classical form) sound of tapping; sound of striking, opposing voices
(U+356A)	e395aa	feff356a	birds' chirps; gabbling, sound in high pitch; to roar; aloud
(U+356B)	e395ab	feff356b	(same as 仿 方) to imitate, like; resembling; according to, a measurement for sound effect
(U+356C)	e395ac	feff356c	public opinion, (same as U+8A1F 訟) to go to law, to dispute, to demand justice; (Cant.) classifier for ears of corn
(U+356D)	e395ad	feff356d	(same as 咬) to bark as a dog, obscene expressions, an interjection; implying surprise
(U+356E)	e395ae		to chew; to masticate, to dwell on, Chinese medicine term
(U+356F)	e395af		slow-tongued; to stammer, to shout in triumph; the noise of shoting in battle
(U+3570)	e395b0		sound angrily; roaring with rage, (same as 嘛) (a dialect) what; the tone implying to remind
(U+3571)	e395b1		to bark (said of a dog)
(U+3572)	e395b2		to gag or bribe; to satisfy one's appetite; name of an old book; (Cant.) to guess, reckon mentally; to bud
(U+3573)	e395b3		(of a crowd) noisy; to brawl; to scold
(U+3574)	e395b4		U+3574
(U+3575)	e395b5		U+3575
(U+3576)	e395b6		(Cant.) an expletive, exclamation
(U+3577)	e395b7		(corrupted form 咟) to call, to yell, anxious, dazed, image sound, an exclamation expressing sound (such as clap hands; to fire a gun; to strike; sound of firecracker etc.)
(U+3578)	e395b8		sound of rolling a boat
(U+3579)	e395b9		a buckler; a shield
(U+357A)	e395ba		(corrupted form of 囂) looks big outside but empty inside, to yell; voice of anger, hubbub; clamour
(U+357B)	e395bb		to refuse, to repel
(U+357C)	e395bc		to brawl; to scold, noise from a crowd; hubbub; noisy; loud noise
(U+357D)	e395bd		a phonetic
(U+3580)	e39680		sound
(U+3581)	e39681		(non-classical form of �??) stingy, sparing of; closefisted, to regret, to shame; to insult
(U+3582)	e39682		(same as �?) loquacity; to talk incessantly and tediously, to laugh, joy
(U+3583)	e39683		(interchangeable �?�) to roar of animals, angry tones, (interchangeable 詬) a sense of shame; to shame, to vomit
(U+3584)	e39684		sound of calling chickens, to curse; to swear
(U+3585)	e39685		sound of a whistle, to blow
(U+3586)	e39686		to condemn; to sentence, to hold a hearing (on a legal case); to interrogate or question a prisoner, to whisper
(U+3587)	e39687		the lips; (Cant.) to sip
(U+3588)	e39688		U+3588
(U+358A)	e3968a		fathom
(U+358F)	e3968f		angry, to scold with loud voice, to slander; to defame
(U+3590)	e39690		sound of calling ducks
(U+3591)	e39691		to shout at, (same as 欸) to backbite, to dislike, sound of oars; the creaking or swishing sound of oars or sweeps in rowing
(U+3592)	e39692		(non-classical form of 啼) to cry; to mourn; to howl, to twitter; to crow, to sneeze; a running at the nose
(U+3593)	e39693		(corrupted form) to shout; to scold with loud voice, din; noise; a confused noise
(U+3594)	e39694		silly, foolish; doting; idiotic
(U+3595)	e39695		to spit out; to blame, name of an organic compounds
(U+3596)	e39696		(standard form) to spit out; to blame, name of an organic compounds
(U+3597)	e39697		(corrupted form) high ridges of cliffs
(U+3598)	e39698		(same as U+5507 唇) to startle, to alarm; afraid; scared, to be surprised; to be amazed
(U+359E)	e3969e		(simplified form of 喎) a wry mouth
(U+359F)	e3969f		to deliver over to personally, to communicate orally with one's own mouth
(U+35A0)	e396a0		(same as 那 哪) an auxiliary (in grammar), that, there, a final particle.
(U+35A1)	e396a1		the birds singing during the night; (Cant.) interjection to indicate the speaker is thinking
(U+35A2)	e396a2		(same as 飺) to reject food
(U+35A3)	e396a3		(same as U+5485 咅) to spit out; (Cant.) the sound of spitting
(U+35A4)	e396a4		wrath; anger
(U+35A5)	e396a5		to spit; to vomit; (Cant.) to gnaw (on bones)
(U+35A6)	e396a6		loquacity
(U+35A7)	e396a7		can not see clear, (ancient form of �?�) lips
(U+35A8)	e396a8		Indistinct nasal utterance, laugh, sound of birds
(U+35A9)	e396a9		not pure, immodest, to urge, (same as 嗾) to set a dog on
(U+35AA)	e396aa		sound of surprising, to laugh loudly, to flow off, loquacious, sound; voice; tone
(U+35AB)	e396ab		(sound transcription) used in names for minority ethnic group in ancient China
(U+35AD)	e396ad		(same as 舔) to lick; to taste; (Cant.) even; in addition
(U+35AE)	e396ae		an interjection used in poems and songs
(U+35B5)	e396b5		U+35B5
(U+35B6)	e396b6		(same as �?�) to swallow; to gulp, to be choked with food, (same as 諲) respectful; venerable
(U+35B7)	e396b7		bird singing, (same as 啼) to cry; to mourn; to howl, to twitter; to crow
(U+35B8)	e396b8		(same as 噱) to laugh heartily; to roar with laughter, (in Shanghai dialect) a promotional gimmick, tone (of one's speech)
(U+35B9)	e396b9		(non-classical form of噴) to spurt; to blow out; to puff out, to snort, sound of flowing water
(U+35BA)	e396ba		to blow; to breath; to puff
(U+35BB)	e396bb		whisper, bad language
(U+35BC)	e396bc		(same as 謀) to scheme; to plot; to devise, a device
(U+35BD)	e396bd		(corrupted form of 嘖) to call out; to make an uproar
(U+35BE)	e396be		(same as 咢) to beat a drum; to startle, to argue; to debate; to dispute, (interchangeable 愕) to be surprised; to be amazed; to marvel, (interchangeable �?�) the blade or edge of a sword, beams of a house
(U+35BF)	e396bf		a sound; a voice; a tone, an interjection; to hesitate; to harbour doubts
(U+35C0)	e39780		(same as 呦 嚘) the bleating of the deer, sound of insects
(U+35C1)	e39781		(same as 齶) the roof of the mouth, the palate
(U+35C2)	e39782		to keep the mouth shut; to be careful how one speak, (non-classical form of U+7701 �?) to examine; to watch; (Cant.) to scour
(U+35C3)	e39783		(same as �?�) the lip, the tone of one's speech, to kiss; a kiss
(U+35C4)	e39784		(non-classical form of 謾) to deceive; to insult
(U+35C5)	e39785		(same as 胡) angry, the throat, what? how? why? which?
(U+35C6)	e39786		sound of the ringed pheasant, cackling of fowls, (same as �?) to gag, to vomit, (a dialect) an auxiliary verb (almost same as 的)
(U+35C7)	e39787		to swallow; to gulp, an auxiliary; usually at the end of a sentence to beg or request for something
(U+35C8)	e39788		(same as 曼) long; extended, large
(U+35C9)	e39789		incisive, (the large seal type 籀) to brand criminals on the face, to rob; to plunder, an edge, a two-edged weapon; a sword
(U+35CA)	e3978a		public opinion; clamour; noise, (ancient form of 雷); thunder, an organic compound (porphin); (porphyrins)
(U+35CB)	e3978b		(standard form of 喉) the throat; the gullet; guttural
(U+35CC)	e3978c		(non-classical form) to scold with loud voice, to talk out of control; loquacious
(U+35CD)	e3978d		(non-classical form) to gnaw; to bite; to masticate, sound of biting
(U+35CE)	e3978e		(Cant.) final particle indicating emphasis or surprise; phonetic
(U+35CF)	e3978f		U+35CF
(U+35D1)	e39791		U+35D1
(U+35D2)	e39792		(in grammar) interjection; to express sadness; sorrow and emotional excitement
(U+35D3)	e39793		mouthful
(U+35D4)	e39794		(a dialect) joy; happiness
(U+35D5)	e39795		(same as 雊) the crowing of a pheasant, loud and noise
(U+35D6)	e39796		(non-classical form of 啗) to eat; to chew; to bite. to entice; to lure, to contain; to, comprise
(U+35D7)	e39797		to separate; to part, to split; to crack, to rend; to rip open
(U+35D8)	e39798		to bite the hard and solid food
(U+35D9)	e39799		to shout or bawl, talking manner of a mean person, (same as 謅) to jest; to joke; to quip
(U+35DA)	e3979a		vexingly verbose or wordy; prosy; complicated; annoying
(U+35DB)	e3979b		(same as 笑) to laugh; to smile, to laugh at; to ridicule
(U+35DC)	e3979c		(same as 嗅) to smell, to scent
(U+35DD)	e3979d		U+35DD
(U+35DE)	e3979e		U+35DE
(U+35E2)	e397a2		loquacious, the sound of singing, to sing in a loud voice, loud
(U+35E3)	e397a3		(same as �?) to sneeze; a running at the nose
(U+35E4)	e397a4		ashamed, restless; fidgeting; (a dialect) bashful, grievous; mournful; sad
(U+35E5)	e397a5		sound of striking, slow expiration of the breath, a deep sign
(U+35E6)	e397a6		a loud and confused noise
(U+35E7)	e397a7		to scold with loud voice, to talk out of control; loquacious
(U+35E8)	e397a8		to laugh; to smile, to laugh at; to ridicule, sound of laughter
(U+35E9)	e397a9		sound made when cold (brrr); to endure cold
(U+35EA)	e397aa		(corrupted form) mouthful
(U+35EB)	e397ab		to whisper; to talk in a soft and low voice
(U+35EC)	e397ac		thick lips, to talk slowly
(U+35ED)	e397ad		a sound; an echo
(U+35F0)	e397b0		used in transliteration; the traditional drama of Vietnam; (Cant.) all, entire, completely
(U+35F1)	e397b1		to suck; to chew, to smear the mouth with the blood of a victim when taking an oath
(U+35F2)	e397b2		to call; to summon; (Cant.) eloquent
(U+35F3)	e397b3		forgetful; having a bad memory, disgraced; shy; sensitive to shame; ashamed; (Cant.) to lower one's head
(U+35F4)	e397b4		dogs fighting, to go to law; an indictment
(U+35F5)	e397b5		breath, air, steam, not clear; not quite sure
(U+35F6)	e397b6		to expel the breath
(U+35F7)	e397b7		(simplified form) to eat; to bite; to gnaw, a dialect, usually used at the end of a sentence
(U+35FB)	e397bb		baby's answering, (baby talk) eat; (Cant.) a particle implying doubt; slow, troublesome
(U+35FC)	e397bc		eating or talking, moving of the mouth
(U+35FD)	e397bd		(standard form 響) an echo; to answer; to consent, noise; sound, to make a noise
(U+35FE)	e397be		to give vent to the feelings; (Cant.) to hiss, boo, jeer
(U+35FF)	e397bf		to laugh loudly, to blame; to reprimand, entrance to a cave or to a gorge
(U+3600)	e39880		to sound, a sound, the cry of a bird or animal
(U+3601)	e39881		to call; to scream; to whistle, name of a stream
(U+3602)	e39882		ashamed; bashful
(U+3604)	e39884		U+3604
(U+3605)	e39885		(same as U+929C 銜 U+5563 啣) to hold in the mouth
(U+3606)	e39886		to laugh at; to deride; to jeer at, to snore
(U+3607)	e39887		U+3607
(U+3608)	e39888		able to take a correct view of things; to response correctly (said of small children), sound; echo
(U+3609)	e39889		to make sound; to speak; (Cant.) to tickle, squeeze
(U+360A)	e3988a		the abrupt and hasty sound of the crowd
(U+360B)	e3988b		sound; echo, difficult; troublesome
(U+360C)	e3988c		(non-classical form of 噱) to laugh without stopping, loud laughter
(U+360D)	e3988d		sound of rat; sound of insects
(U+360E)	e3988e		(simplified form) the roars of a tiger
(U+3610)	e39890		loud; to roar
(U+3611)	e39891		to curse, to swear and oath, incantations
(U+3613)	e39893		prolix speech, (same as 讕) to make a false charge; to lay a false accusation
(U+3614)	e39894		eat, to bite, to gnaw, (a dialect) usually at the end of a sentence; tone (of one's speech)
(U+3615)	e39895		(non-classical form of 喊) (standard form of 婪) to call; to halloo, covetous; avaricious
(U+3616)	e39896		to make a disturbance; to quarrel; to wrangle
(U+3617)	e39897		whisper; to whistle
(U+3618)	e39898		U+3618
(U+3619)	e39899		to groan; to moan
(U+361A)	e3989a		angry appearance; to look furious; the roaring of a tiger
(U+361B)	e3989b		(non-classical form of 嵌) a deep valley, piece of music in minority group
(U+361C)	e3989c		(non-classical form of 雔) a kind of silkworm, pair of birds; couple; companion; to match, corresponding, proper
(U+361D)	e3989d		to take in; to absorb, (non-classical form of 罱) a kind of spring fishing net; a kind of small net with a handle used to catch fishes or birds
(U+361E)	e3989e		sound of yelling while towing a boat; (Sanskrit) to call out
(U+3620)	e398a0		to close; to stop up; to obstruct
(U+3621)	e398a1		(same as 柙) a pen for wild beasts; a cage for prisoners
(U+3622)	e398a2		a round cave; a round hole
(U+3623)	e398a3		compasses, (same as U+5713 圓) round; circular
(U+3624)	e398a4		circle of the moving water
(U+3625)	e398a5		(same as 囮) to inveigle; to decoy, a decoy-bird; a go-between; a medium
(U+3626)	e398a6		wall made of soil, used in name of places
(U+3627)	e398a7		(same as �?) precedence, order, orderly, the east and west walls of the parlor
(U+3628)	e398a8		deep; profound, empty; hollow, quite; peaceful
(U+3629)	e398a9		to mate; to pair
(U+362A)	e398aa		(same as 耗) to waste, to destroy, to diminish; hence it came to mean, a rat, heedless; careless; inattentive; rough and coarse
(U+362B)	e398ab		(a variant of 阱) to fall into a well, a pit; a pitfall; a hole; a gully, to involve; to entrap
(U+362C)	e398ac		(same as �?�) a hollow in the ground; a cavity, (same as 物) matter; substance, all living creatures, things in general, the affairs of this world, things or matters outside oneself, others, goods, the Tibetan classical text means Buddha
(U+362D)	e398ad		(same as �?�) a hollow in the ground; a cavity, undulating
(U+3630)	e398b0		(interchangeable 斟) name of a old country; used in name of a place
(U+3631)	e398b1		(same as �??) to fall into ruins; to collapse
(U+3632)	e398b2		a cove; a bay, a bend or nook in the hills, the outside part of a curved bank; the curve of a bow
(U+3633)	e398b3		(same as 丘) a hillock or mound
(U+3634)	e398b4		(same as �??) to sit, a seat
(U+3635)	e398b5		name of a place; in Fujian Province
(U+3636)	e398b6		(ancient form of 桀) a hen-roost, cruel, the last ruler of the Xia Dynasty
(U+3637)	e398b7		(same as 艾) Mugwort, artemisia or any plant which produces moxa punk, general name for plants like mint
(U+3638)	e398b8		(same as 葬) to bury, (ancient form of �??) to sit, a seat
(U+3639)	e398b9		(non-classical form of �?) to spread soil on the road, pave the road with soil, (ancient form of 堲) sickness; illness; disease
(U+363A)	e398ba		cultivated land; to till lands, a clod of earth
(U+363B)	e398bb		to stop up; to close against; to restrain, to dam a stream and change its direction, to conceal a mound
(U+363D)	e398bd		U+363D
(U+363E)	e398be		U+363E
